time,open,high,low,close,tick_volume,spread,real_volume
1590051600,1741.33,1741.66,1735.44,1735.7,14676,53,7338000
1590055200,1735.75,1738.36,1734.95,1735.38,19331,53,9665500
1590058800,1735.4,1738.59,1731.17,1734.23,17393,53,8696500
1590062400,1734.23,1734.33,1731.18,1732.63,12944,53,6472000
1590066000,1732.62,1735.01,1730.74,1734.54,14268,53,7134000
1590069600,1734.55,1739.25,1733.1,1735.98,16515,53,8257500
1590073200,1736.01,1741.45,1735.5,1737.17,24132,53,12066000
1590076800,1737.15,1739.12,1731.88,1733.64,31188,53,15594000
1590080400,1733.62,1733.62,1717.0,1721.26,44328,53,22164000
1590084000,1721.27,1725.02,1719.87,1724.3,30100,53,15050000
1590087600,1724.31,1726.18,1722.71,1723.91,25837,53,12918500
1590091200,1723.91,1725.02,1721.27,1722.28,29813,53,14906500
1590094800,1722.35,1724.77,1721.03,1724.4,21589,53,10794500
1590098400,1724.39,1727.35,1723.35,1725.01,20298,53,10149000
1590102000,1725.05,1727.24,1724.22,1727.06,4249,53,2124500
1590105600,1726.18,1740.04,1723.98,1735.39,265547,0,0
1590109200,1726.18,1727.68,1724.23,1727.32,4460,53,2230000
1590112800,1727.32,1727.5,1725.14,1725.82,4098,53,2049000
1590116400,1725.86,1728.93,1725.83,1728.51,6857,53,3428500
1590120000,1728.5,1730.32,1726.68,1727.27,11451,53,5725500
1590123600,1727.26,1728.61,1724.46,1727.85,11053,53,5526500
1590127200,1727.79,1728.42,1724.02,1727.3,9860,53,4930000
1590130800,1727.28,1727.28,1725.42,1726.08,5979,53,2989500
1590134400,1726.15,1729.56,1725.97,1729.46,10445,53,5222500
1590138000,1729.48,1735.31,1729.07,1734.68,15083,53,7541500
1590141600,1734.67,1737.02,1733.04,1736.09,16586,53,8293000
1590145200,1736.12,1740.04,1735.71,1736.65,15424,53,7712000
1590148800,1736.65,1737.07,1732.71,1735.12,11782,53,5891000
1590152400,1735.1,1735.97,1733.01,1735.44,9777,53,4888500
1590156000,1735.47,1736.3,1729.9,1730.21,13687,53,6843500
1590159600,1730.21,1738.22,1726.93,1734.57,21824,53,10912000
1590163200,1734.57,1737.9,1730.02,1734.72,28910,53,14455000
1590166800,1734.71,1737.57,1732.73,1735.66,30422,53,15211000
1590170400,1735.56,1736.26,1730.11,1731.33,26444,53,13222000
1590174000,1731.33,1735.63,1731.25,1735.29,22183,53,11091500
1590177600,1735.28,1736.46,1733.98,1734.27,16254,53,8127000
1590181200,1734.26,1735.43,1733.12,1735.15,11986,53,5993000
1590184800,1735.17,1735.99,1732.73,1735.15,13901,53,6950500
1590188400,1735.15,1736.03,1733.8,1735.39,3185,27,1592500
1590364800,1734.71,1734.82,1721.22,1728.35,125068,0,0
1590368400,1734.71,1734.71,1730.13,1731.53,4723,53,2361500
1590372000,1731.55,1732.38,1729.78,1730.51,3491,53,1745500
1590375600,1730.51,1731.23,1727.31,1728.99,4585,53,2292500
1590379200,1729.0,1729.0,1725.83,1727.12,8145,53,4072500
1590382800,1727.1,1729.15,1726.12,1729.11,4552,53,2276000
1590386400,1729.06,1729.15,1727.7,1728.42,3248,53,1624000
1590390000,1728.42,1728.62,1726.04,1726.53,3130,53,1565000
1590393600,1726.52,1727.53,1723.61,1724.92,6907,53,3453500
1590397200,1724.92,1727.98,1724.63,1725.58,10276,53,5138000
1590400800,1725.57,1729.05,1725.17,1727.6,16077,53,8038500
1590404400,1727.66,1730.27,1726.48,1728.83,18315,53,9157500
1590408000,1728.84,1730.58,1728.42,1730.42,8714,53,4357000
1590411600,1730.41,1730.54,1727.09,1727.93,11098,53,5549000
1590415200,1727.93,1729.41,1726.73,1728.29,10557,53,5278500
1590418800,1728.36,1729.79,1726.98,1728.11,11475,53,5737500
1590422400,1728.11,1728.27,1721.22,1725.84,18448,53,9224000
1590426000,1725.86,1733.15,1725.49,1731.88,16980,53,8490000
1590429600,1731.72,1732.44,1728.51,1729.34,7347,53,3673500
1590433200,1729.35,1730.48,1723.87,1728.35,5521,53,2760500
1590451200,1725.05,1735.4,1708.54,1709.61,325733,0,0
1590454800,1724.26,1727.87,1723.66,1726.81,3897,53,1948500
1590458400,1726.82,1727.79,1725.57,1726.57,3789,53,1894500
1590462000,1726.57,1731.49,1726.36,1731.4,8330,53,4165000
1590465600,1731.41,1733.23,1729.95,1731.83,11867,53,5933500
1590469200,1731.84,1733.81,1730.52,1733.78,7381,53,3690500
1590472800,1733.78,1735.4,1732.27,1734.83,8342,53,4171000
1590476400,1734.83,1735.06,1731.45,1731.88,7264,53,3632000
1590480000,1731.9,1734.36,1730.36,1734.24,9209,53,4604500
1590483600,1734.24,1734.34,1729.82,1730.3,18500,53,9250000
1590487200,1730.31,1731.05,1726.24,1729.85,19040,53,9520000
1590490800,1729.86,1730.32,1724.79,1725.43,13785,53,6892500
1590494400,1725.44,1726.08,1720.98,1721.65,16680,53,8340000
1590498000,1721.61,1726.61,1720.02,1726.46,14317,53,7158500
1590501600,1726.44,1726.8,1722.76,1725.9,15004,53,7502000
1590505200,1726.0,1728.99,1723.39,1725.91,23003,53,11501500
1590508800,1725.92,1728.3,1717.9,1718.25,33510,40,16755000
1590512400,1718.26,1721.19,1710.04,1711.96,39070,40,19535000
1590516000,1711.92,1715.71,1708.96,1713.89,28259,40,14129500
1590519600,1713.89,1714.91,1711.35,1712.11,18514,40,9257000
1590523200,1712.16,1712.82,1710.28,1712.38,16983,40,8491500
1590526800,1712.38,1714.31,1711.79,1712.25,17574,40,8787000
1590530400,1712.21,1713.61,1708.54,1711.59,21596,40,10798000
1590534000,1711.53,1712.61,1708.83,1709.61,3973,40,1986500
1590537600,1706.5,1715.94,1693.52,1707.48,340768,0,0
1590541200,1706.5,1711.95,1706.46,1711.05,3433,40,1716500
1590544800,1711.11,1712.91,1710.71,1712.7,4282,40,2141000
1590548400,1712.7,1713.72,1711.07,1713.01,7465,40,3732500
1590552000,1713.05,1715.94,1712.73,1712.74,7663,40,3831500
1590555600,1712.72,1712.77,1709.43,1710.81,7812,40,3906000
1590559200,1710.81,1713.02,1707.14,1708.37,11712,40,5856000
1590562800,1708.47,1708.86,1704.72,1706.34,10699,40,5349500
1590566400,1706.34,1708.87,1705.3,1707.64,10847,40,5423500
1590570000,1707.64,1708.12,1705.14,1705.7,9681,40,4840500
1590573600,1705.71,1710.33,1705.17,1708.33,14555,40,7277500
1590577200,1708.3,1710.02,1704.69,1705.43,12246,40,6123000
1590580800,1705.43,1707.26,1704.36,1705.73,14825,40,7412500
1590584400,1705.7,1708.75,1705.5,1706.36,11779,40,5889500
1590588000,1706.38,1707.24,1697.39,1700.84,24627,40,12313500
1590591600,1700.82,1702.45,1698.35,1699.57,39786,40,19893000
1590595200,1699.57,1703.42,1693.58,1700.14,49930,46,24965000
1590598800,1700.15,1704.68,1696.51,1698.65,50685,46,25342500
1590602400,1698.66,1703.18,1698.29,1700.82,38279,46,19139500
1590606000,1700.9,1709.82,1700.73,1707.79,36457,46,18228500
1590609600,1707.79,1713.4,1707.79,1713.1,33407,46,16703500
1590613200,1713.08,1715.32,1711.16,1713.52,29124,46,14562000
1590616800,1713.52,1714.82,1711.42,1713.41,27166,46,13583000
1590620400,1713.41,1713.57,1707.48,1707.48,7390,46,3695000
1590624000,1709.46,1727.49,1705.24,1718.86,343445,0,0
1590627600,1707.19,1712.2,1705.27,1709.95,6381,46,3190500
1590631200,1709.95,1711.05,1708.31,1710.9,8667,46,4333500
1590634800,1710.9,1712.83,1708.98,1710.07,10104,46,5052000
1590638400,1710.07,1715.14,1709.26,1714.48,14991,46,7495500
1590642000,1714.48,1714.92,1712.92,1713.44,11944,46,5972000
1590645600,1713.44,1714.7,1712.56,1714.31,9555,46,4777500
1590649200,1714.3,1716.57,1714.14,1716.03,9776,46,4888000
1590652800,1716.03,1719.55,1715.27,1718.56,17365,46,8682500
1590656400,1718.61,1720.49,1717.85,1718.43,19359,46,9679500
1590660000,1718.43,1721.46,1717.35,1718.8,25418,46,12709000
1590663600,1718.79,1721.87,1718.01,1720.05,28844,46,14422000
1590667200,1720.05,1724.74,1719.52,1724.21,24659,46,12329500
1590670800,1724.21,1724.36,1720.98,1723.54,21779,46,10889500
1590674400,1723.54,1725.92,1720.67,1721.01,29540,46,14770000
1590678000,1721.01,1724.21,1719.56,1722.22,34147,46,17073500
1590681600,1722.22,1727.49,1720.71,1721.94,47463,46,23731500
1590685200,1721.94,1724.06,1719.34,1721.95,43077,46,21538500
1590688800,1721.95,1724.04,1720.4,1723.52,35874,46,17937000
1590692400,1723.52,1724.37,1717.99,1720.11,37368,46,18684000
1590696000,1720.11,1720.61,1712.2,1712.57,33294,46,16647000
1590699600,1712.57,1716.27,1711.22,1716.14,25298,46,12649000
1590703200,1716.13,1720.08,1715.26,1719.39,31728,46,15864000
1590706800,1719.43,1719.68,1717.47,1718.86,6040,46,3020000
1590710400,1716.4,1737.54,1712.61,1728.14,318779,0,0
1590714000,1716.4,1720.16,1716.29,1719.19,6337,46,3168500
1590717600,1719.19,1721.96,1719.06,1721.68,5442,46,2721000
1590721200,1721.68,1721.94,1717.23,1718.74,10827,46,5413500
1590724800,1718.73,1722.29,1712.61,1720.55,20504,46,10252000
1590728400,1720.55,1721.18,1718.72,1719.77,8316,46,4158000
1590732000,1719.77,1720.53,1718.95,1719.97,5817,46,2908500
1590735600,1719.97,1721.79,1719.37,1721.69,5824,46,2912000
1590739200,1721.69,1722.82,1720.47,1721.26,11557,46,5778500
1590742800,1721.26,1722.31,1716.79,1721.24,16977,46,8488500
1590746400,1721.24,1721.57,1717.8,1719.97,24453,46,12226500
1590750000,1719.97,1726.63,1719.79,1726.01,28486,46,14243000
1590753600,1726.01,1726.47,1723.93,1725.78,18582,46,9291000
1590757200,1725.78,1728.32,1725.44,1727.57,20947,46,10473500
1590760800,1727.57,1729.9,1726.39,1729.53,27685,46,13842500
1590764400,1729.53,1732.93,1727.21,1730.52,36094,46,18047000
1590768000,1730.52,1731.54,1726.15,1728.55,46680,46,23340000
1590771600,1728.55,1735.36,1727.59,1734.68,47518,46,23759000
1590775200,1734.68,1735.55,1731.0,1734.91,40545,46,20272500
1590778800,1734.96,1735.91,1732.92,1733.53,33372,46,16686000
1590782400,1733.53,1736.01,1733.3,1734.33,27855,46,13927500
1590786000,1734.33,1737.56,1730.43,1731.19,30205,46,15102500
1590789600,1731.19,1733.41,1727.04,1731.58,33818,46,16909000
1590793200,1731.6,1732.64,1728.14,1728.14,8035,27,4017500
1590969600,1735.23,1744.4,1727.05,1738.71,303028,0,0
1590973200,1734.89,1740.99,1730.51,1738.07,15119,46,7559500
1590976800,1738.07,1740.2,1738.07,1739.51,7333,46,3666500
1590980400,1739.51,1739.68,1734.21,1734.97,13436,46,6718000
1590984000,1734.97,1738.56,1731.96,1736.94,24136,46,12068000
1590987600,1736.95,1740.46,1736.64,1738.79,14773,46,7386500
1590991200,1738.81,1739.18,1737.11,1738.91,7619,46,3809500
1590994800,1738.91,1743.1,1738.78,1741.43,14328,46,7164000
1590998400,1741.43,1744.4,1741.28,1743.53,14269,46,7134500
1591002000,1743.55,1743.64,1740.95,1741.82,22811,46,11405500
1591005600,1741.82,1742.05,1737.16,1740.07,28394,46,14197000
1591009200,1740.04,1743.82,1734.51,1736.53,27692,46,13846000
1591012800,1736.53,1738.29,1735.23,1736.1,17397,46,8698500
1591016400,1736.1,1736.15,1732.0,1734.33,18291,46,9145500
1591020000,1734.33,1734.57,1729.16,1734.32,25992,46,12996000
1591023600,1734.31,1735.73,1730.85,1733.0,31542,46,15771000
1591027200,1733.0,1735.83,1728.57,1732.5,39222,46,19611000
1591030800,1732.7,1738.33,1727.05,1737.78,45417,46,22708500
1591034400,1737.78,1741.42,1735.69,1740.37,40275,46,20137500
1591038000,1740.37,1741.17,1738.0,1738.63,23840,46,11920000
1591041600,1738.63,1738.78,1735.13,1736.54,24922,46,12461000
1591045200,1736.54,1738.46,1734.78,1737.18,20553,46,10276500
1591048800,1737.16,1740.48,1737.09,1739.9,24934,46,12467000
1591052400,1739.9,1740.17,1738.33,1738.71,6811,46,3405500
1591056000,1735.25,1744.92,1721.51,1726.64,306704,0,0
1591059600,1735.25,1740.78,1735.25,1740.07,4374,46,2187000
1591063200,1740.07,1743.15,1739.77,1741.54,8232,46,4116000
1591066800,1741.54,1742.48,1739.74,1740.0,9011,46,4505500
1591070400,1740.0,1741.65,1736.29,1741.44,17621,46,8810500
1591074000,1741.44,1742.2,1738.42,1739.02,10100,46,5050000
1591077600,1739.02,1739.7,1738.59,1739.48,4934,46,2467000
1591081200,1739.49,1739.65,1735.58,1736.43,7141,46,3570500
1591084800,1736.4,1739.92,1735.46,1738.92,11138,46,5569000
1591088400,1738.95,1739.44,1735.29,1736.83,15153,46,7576500
1591092000,1736.85,1737.74,1734.65,1735.62,21581,46,10790500
1591095600,1735.62,1739.04,1734.8,1738.48,21157,46,10578500
1591099200,1738.48,1741.91,1737.52,1739.52,21473,46,10736500
1591102800,1739.52,1740.76,1736.77,1740.0,17043,46,8521500
1591106400,1740.0,1741.53,1738.44,1739.82,17497,46,8748500
1591110000,1739.82,1741.95,1736.8,1741.25,34756,46,17378000
1591113600,1741.25,1744.64,1740.98,1744.57,37910,46,18955000
1591117200,1744.56,1744.94,1738.54,1740.01,47911,46,23955500
1591120800,1740.0,1740.65,1727.37,1729.59,48848,46,24424000
1591124400,1729.61,1730.99,1721.53,1724.58,47109,46,23554500
1591128000,1724.58,1727.72,1724.27,1727.22,29743,46,14871500
1591131600,1727.27,1727.95,1723.9,1727.84,24270,46,12135000
1591135200,1727.84,1729.34,1726.91,1728.08,25888,46,12944000
1591138800,1728.08,1728.51,1724.74,1726.64,8183,46,4091500
1591142400,1724.5,1731.84,1689.28,1698.3,358564,0,0
1591146000,1724.5,1731.17,1724.5,1730.67,6685,46,3342500
1591149600,1730.7,1731.82,1725.61,1726.59,8802,46,4401000
1591153200,1726.53,1726.55,1720.5,1725.07,18047,46,9023500
1591156800,1725.07,1728.54,1724.92,1728.48,17767,46,8883500
1591160400,1728.46,1729.07,1725.08,1728.23,12198,46,6099000
1591164000,1728.23,1729.27,1724.92,1725.14,9574,46,4787000
1591167600,1725.14,1726.47,1724.59,1726.31,8042,46,4021000
1591171200,1726.32,1726.44,1722.82,1724.47,11097,46,5548500
1591174800,1724.47,1726.03,1720.51,1721.12,21002,46,10501000
1591178400,1721.12,1724.54,1719.63,1720.42,25175,46,12587500
1591182000,1720.44,1720.88,1712.88,1717.28,29555,46,14777500
1591185600,1717.3,1719.96,1716.95,1718.09,20082,46,10041000
1591189200,1718.09,1720.68,1716.99,1718.98,19276,46,9638000
1591192800,1718.98,1722.18,1716.92,1722.0,22706,46,11353000
1591196400,1722.0,1725.96,1705.98,1709.09,46065,46,23032500
1591200000,1709.09,1711.37,1702.63,1705.64,49905,46,24952500
1591203600,1705.64,1705.81,1689.28,1693.63,58305,46,29152500
1591207200,1693.67,1700.4,1692.0,1699.63,49062,46,24531000
1591210800,1699.64,1700.35,1696.62,1698.79,36440,46,18220000
1591214400,1698.79,1700.48,1698.46,1698.97,25706,46,12853000
1591218000,1698.97,1699.69,1694.09,1696.87,25053,46,12526500
1591221600,1696.87,1699.4,1695.96,1697.34,26380,46,13190000
1591225200,1697.34,1699.55,1696.86,1698.3,8799,46,4399500
1591228800,1698.39,1721.66,1696.81,1713.01,340846,0,0
1591232400,1694.36,1700.58,1694.36,1698.99,7341,46,3670500
1591236000,1698.99,1700.88,1697.32,1700.23,6687,46,3343500
1591239600,1700.17,1701.2,1698.56,1700.0,13059,46,6529500
1591243200,1700.09,1703.12,1697.36,1701.66,16287,46,8143500
1591246800,1701.66,1705.27,1701.52,1704.65,14381,46,7190500
1591250400,1704.65,1704.75,1702.59,1702.8,12568,46,6284000
1591254000,1702.8,1705.08,1701.95,1703.92,11248,46,5624000
1591257600,1703.96,1704.73,1700.75,1701.04,13499,46,6749500
1591261200,1701.04,1701.6,1697.82,1700.53,23117,46,11558500
1591264800,1700.53,1703.68,1698.96,1702.24,23724,46,11862000
1591268400,1702.24,1705.13,1701.67,1704.65,23816,46,11908000
1591272000,1704.65,1708.23,1704.33,1707.16,22492,46,11246000
1591275600,1707.16,1715.34,1706.0,1712.34,20493,46,10246500
1591279200,1712.34,1713.16,1705.38,1707.8,29543,46,14771500
1591282800,1707.8,1718.27,1705.15,1716.76,41721,46,20860500
1591286400,1716.76,1717.42,1702.62,1707.6,45734,46,22867000
1591290000,1707.6,1708.46,1700.11,1706.61,54946,46,27473000
1591293600,1706.62,1714.65,1705.57,1713.7,57040,46,28520000
1591297200,1713.71,1717.84,1713.06,1716.79,49201,46,24600500
1591300800,1716.79,1721.67,1715.69,1718.66,45512,46,22756000
1591304400,1718.66,1719.91,1715.94,1716.65,40915,46,20457500
1591308000,1716.64,1717.93,1713.36,1715.92,34266,46,17133000
1591311600,1715.92,1717.1,1712.1,1713.01,7672,46,3836000
1591315200,1712.93,1716.12,1670.59,1684.99,396989,0,0
1591318800,1712.93,1716.12,1712.93,1714.11,5097,46,2548500
1591322400,1714.13,1715.84,1712.03,1712.39,6123,46,3061500
1591326000,1712.39,1715.99,1711.98,1713.92,12484,46,6242000
1591329600,1713.92,1715.67,1712.18,1712.52,13464,46,6732000
1591333200,1712.52,1713.11,1710.58,1711.31,12461,46,6230500
1591336800,1711.31,1711.44,1706.86,1708.61,12409,46,6204500
1591340400,1708.61,1710.56,1708.41,1708.65,9843,46,4921500
1591344000,1708.65,1712.38,1708.55,1709.56,14038,46,7019000
1591347600,1709.56,1711.17,1707.36,1708.95,25494,46,12747000
1591351200,1708.97,1710.69,1707.32,1709.34,22631,46,11315500
1591354800,1709.34,1713.41,1707.07,1711.14,23159,46,11579500
1591358400,1711.14,1711.63,1706.29,1707.52,40115,46,20057500
1591362000,1707.47,1708.94,1701.82,1705.39,35682,46,17841000
1591365600,1705.39,1707.08,1702.7,1705.68,33485,46,16742500
1591369200,1705.68,1705.98,1681.88,1687.11,58837,46,29418500
1591372800,1687.11,1691.28,1678.81,1679.9,59583,46,29791500
1591376400,1679.9,1684.13,1670.6,1674.81,55128,46,27564000
1591380000,1674.82,1681.83,1674.75,1677.85,46015,46,23007500
1591383600,1677.85,1683.28,1677.13,1681.99,32357,46,16178500
1591387200,1682.0,1682.51,1679.01,1681.1,35468,46,17734000
1591390800,1681.11,1682.89,1678.83,1682.46,44383,46,22191500
1591394400,1682.46,1683.96,1680.91,1681.23,31353,46,15676500
1591398000,1681.23,1685.93,1680.84,1684.99,9064,27,4532000
1591574400,1682.61,1700.5,1677.3,1697.46,328736,0,0
1591578000,1682.61,1684.88,1677.3,1678.95,13185,46,6592500
1591581600,1678.95,1681.99,1677.53,1681.25,8166,46,4083000
1591585200,1681.25,1684.15,1680.47,1682.11,15014,46,7507000
1591588800,1682.11,1687.99,1681.56,1686.05,20756,46,10378000
1591592400,1686.05,1688.81,1685.65,1687.43,13682,46,6841000
1591596000,1687.43,1688.83,1687.25,1688.19,9430,46,4715000
1591599600,1688.21,1689.75,1687.97,1688.97,12023,46,6011500
1591603200,1688.97,1691.26,1687.01,1690.43,15231,46,7615500
1591606800,1690.44,1694.81,1689.26,1692.74,23640,46,11820000
1591610400,1692.74,1696.41,1691.53,1695.13,36358,46,18179000
1591614000,1695.12,1697.26,1693.07,1693.14,35737,46,17868500
1591617600,1693.14,1695.62,1691.79,1695.05,33298,46,16649000
1591621200,1695.05,1696.78,1693.27,1695.11,27618,46,13809000
1591624800,1695.11,1696.15,1691.43,1691.8,34958,46,17479000
1591628400,1691.8,1694.39,1690.61,1691.21,40967,46,20483500
1591632000,1691.21,1692.26,1686.07,1690.08,58149,46,29074500
1591635600,1690.08,1695.53,1688.54,1692.82,61094,46,30547000
1591639200,1692.87,1693.28,1689.35,1691.43,50342,46,25171000
1591642800,1691.39,1698.55,1691.35,1697.39,46922,46,23461000
1591646400,1697.39,1699.75,1695.85,1697.42,36409,46,18204500
1591650000,1697.34,1699.62,1696.45,1698.98,24297,46,12148500
1591653600,1698.98,1700.48,1696.77,1698.49,26990,46,13495000
1591657200,1698.46,1699.56,1697.43,1697.46,6925,46,3462500
1591660800,1696.82,1720.7,1692.05,1713.82,322829,0,0
1591664400,1696.82,1701.18,1696.82,1697.18,5639,46,2819500
1591668000,1697.18,1699.36,1695.89,1697.28,7624,46,3812000
1591671600,1697.28,1700.9,1696.9,1700.31,12006,46,6003000
1591675200,1700.31,1704.64,1697.57,1697.83,24687,46,12343500
1591678800,1697.83,1698.37,1694.7,1695.63,17131,46,8565500
1591682400,1695.64,1696.96,1694.23,1695.26,10008,46,5004000
1591686000,1695.26,1697.67,1693.73,1697.13,9472,46,4736000
1591689600,1697.13,1699.51,1694.97,1698.3,13656,46,6828000
1591693200,1698.3,1698.46,1692.06,1695.28,22327,46,11163500
1591696800,1695.23,1702.07,1694.94,1701.8,33702,46,16851000
1591700400,1701.8,1706.79,1701.17,1705.64,31900,46,15950000
1591704000,1705.64,1709.55,1704.99,1708.58,25702,46,12851000
1591707600,1708.57,1710.36,1707.47,1709.89,22621,46,11310500
1591711200,1709.89,1711.08,1705.69,1707.44,29429,46,14714500
1591714800,1707.44,1717.77,1704.3,1716.29,41608,46,20804000
1591718400,1716.28,1719.69,1712.69,1718.75,46862,46,23431000
1591722000,1718.74,1720.7,1715.48,1718.35,50401,46,25200500
1591725600,1718.37,1719.24,1715.72,1716.02,42138,46,21069000
1591729200,1716.02,1716.88,1713.93,1715.24,31480,46,15740000
1591732800,1715.24,1716.24,1713.87,1715.27,26853,46,13426500
1591736400,1715.27,1717.27,1712.38,1712.97,22604,46,11302000
1591740000,1712.97,1715.68,1711.63,1714.97,26274,46,13137000
1591743600,1714.97,1716.44,1713.62,1713.82,8541,46,4270500
1591747200,1712.29,1739.73,1707.0,1737.48,339316,0,0
1591750800,1712.29,1716.48,1712.29,1714.44,5858,46,2929000
1591754400,1714.43,1716.91,1712.1,1713.13,8555,46,4277500
1591758000,1713.16,1717.04,1712.82,1716.38,9359,46,4679500
1591761600,1716.38,1718.52,1714.63,1716.61,18867,46,9433500
1591765200,1716.61,1717.89,1715.58,1716.06,12182,46,6091000
1591768800,1716.06,1717.12,1714.76,1714.99,7573,46,3786500
1591772400,1714.99,1716.56,1714.78,1716.13,7658,46,3829000
1591776000,1716.13,1718.75,1715.71,1717.77,11988,46,5994000
1591779600,1717.8,1719.79,1715.94,1717.08,20586,46,10293000
1591783200,1717.08,1718.79,1715.58,1717.14,22716,46,11358000
1591786800,1717.14,1720.65,1716.96,1719.48,34754,46,17377000
1591790400,1719.48,1720.74,1717.02,1718.66,33316,46,16658000
1591794000,1718.66,1719.44,1715.82,1719.44,33991,46,16995500
1591797600,1719.44,1724.13,1718.69,1723.49,31625,46,15812500
1591801200,1723.49,1724.99,1720.68,1722.5,41112,46,20556000
1591804800,1722.5,1725.15,1720.55,1723.72,49874,46,24937000
1591808400,1723.73,1726.97,1718.51,1718.51,51930,46,25965000
1591812000,1718.51,1718.97,1713.13,1717.74,33814,46,16907000
1591815600,1717.74,1718.88,1713.72,1714.2,27499,46,13749500
1591819200,1714.2,1715.01,1712.55,1714.01,25222,46,12611000
1591822800,1714.01,1730.92,1707.0,1727.8,56486,46,28243000
1591826400,1727.8,1739.73,1726.3,1738.32,46219,46,23109500
1591830000,1738.33,1739.52,1732.67,1737.48,13775,46,6887500
1591833600,1737.23,1744.62,1721.45,1726.95,384746,0,0
1591837200,1737.23,1739.9,1735.17,1735.77,10747,46,5373500
1591840800,1735.77,1737.76,1734.2,1735.41,10674,46,5337000
1591844400,1735.41,1737.23,1734.52,1734.96,12979,46,6489500
1591848000,1734.96,1734.98,1730.71,1732.04,19633,46,9816500
1591851600,1732.04,1734.47,1730.94,1732.19,12307,46,6153500
1591855200,1732.14,1733.72,1730.95,1731.43,9572,46,4786000
1591858800,1731.43,1731.98,1729.55,1729.62,9946,46,4973000
1591862400,1729.62,1730.12,1726.67,1728.01,15690,46,7845000
1591866000,1727.96,1734.09,1726.89,1733.68,24534,46,12267000
1591869600,1733.7,1737.26,1733.11,1735.66,28822,46,14411000
1591873200,1735.66,1736.44,1730.53,1733.56,22614,46,11307000
1591876800,1733.56,1734.41,1731.19,1733.43,18850,46,9425000
1591880400,1733.43,1733.88,1730.41,1732.28,15896,46,7948000
1591884000,1732.28,1732.98,1721.46,1727.54,31352,46,15676000
1591887600,1727.55,1734.14,1723.57,1732.28,42816,46,21408000
1591891200,1732.28,1739.22,1730.59,1737.95,48978,46,24489000
1591894800,1737.95,1744.29,1737.3,1743.55,41224,46,20612000
1591898400,1743.5,1744.62,1731.18,1735.33,35794,46,17897000
1591902000,1735.4,1737.58,1726.04,1727.26,35169,46,17584500
1591905600,1727.36,1734.94,1725.92,1732.0,28215,46,14107500
1591909200,1732.0,1732.4,1727.98,1728.79,23170,46,11585000
1591912800,1728.76,1730.35,1722.75,1727.75,29299,46,14649500
1591916400,1727.78,1729.4,1722.07,1722.07,4716,46,2358000
1591920000,1725.81,1742.95,1722.03,1730.66,286148,0,0
1591923600,1725.81,1730.52,1722.5,1729.17,5081,46,2540500
1591927200,1729.11,1730.26,1726.29,1726.49,4994,46,2497000
1591930800,1726.5,1728.99,1722.06,1727.22,9672,46,4836000
1591934400,1727.24,1729.27,1723.46,1725.21,15240,46,7620000
1591938000,1725.23,1727.78,1723.1,1725.37,8504,46,4252000
1591941600,1725.39,1726.51,1723.83,1725.88,5608,46,2804000
1591945200,1725.9,1727.96,1725.88,1727.96,3956,46,1978000
1591948800,1728.16,1729.25,1726.14,1727.31,5053,46,2526500
1591952400,1727.33,1732.21,1727.1,1731.66,11668,46,5834000
1591956000,1731.66,1733.75,1730.87,1733.03,11628,46,5814000
1591959600,1732.99,1735.8,1732.29,1734.63,11591,46,5795500
